# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.facet.change.listener.init.bridge.ms,1754983473642000000,1754983533643000000,0
jps.artifact.entities.serializer.load.entities.ms,1754983473642000000,1754983533643000000,0
workspaceModel.sync.entities.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1754983473642000000,1754983533643000000,0
jps.project.serializers.save.ms,1754983473642000000,1754983533643000000,0
jps.library.entities.serializer.save.entities.ms,1754983473642000000,1754983533643000000,0
jps.facet.change.listener.process.change.events.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1754983473642000000,1754983533643000000,0
jps.apply.loaded.storage.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754983473642000000,1754983533643000000,0
jps.app.storage.content.reader.load.component.ms,1754983473642000000,1754983533643000000,0
jps.global.initialize.library.bridges.ms,1754983473642000000,1754983533643000000,0
jps.storage.jps.conf.reader.load.component.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754983473642000000,1754983533643000000,0
workspaceModel.global.updates.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754983473642000000,1754983533643000000,0
jps.facet.change.listener.before.change.events.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754983473642000000,1754983533643000000,0
jps.global.get.library.by.name.ms,1754983473642000000,1754983533643000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1754983473642000000,1754983533643000000,0
jps.global.get.libraries.ms,1754983473642000000,1754983533643000000,0
jps.reload.project.entities.ms,1754983473642000000,1754983533643000000,0
jps.global.get.library.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754983473642000000,1754983533643000000,0
jps.module.iml.entities.serializer.save.entities.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754983473642000000,1754983533643000000,0
jps.app.storage.content.writer.save.component.ms,1754983473642000000,1754983533643000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1754983473642000000,1754983533643000000,0
workspaceModel.do.save.caches.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleBridge.update.option.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.instances.count,1754983473642000000,1754983533643000000,0
jps.load.initial.state.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1754983473642000000,1754983533643000000,0
workspaceModel.orphan.listener.update.ms,1754983473642000000,1754983533643000000,0
jps.project.serializers.load.ms,1754983473642000000,1754983533643000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1754983473642000000,1754983533643000000,0
jps.library.entities.serializer.load.entities.ms,1754983473642000000,1754983533643000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754983473642000000,1754983533643000000,0
jps.global.initialize.library.bridges.after.loading.ms,1754983473642000000,1754983533643000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754983473642000000,1754983533643000000,0
workspaceModel.save.cache.to.file.ms,1754983473642000000,1754983533643000000,0
workspaceModel.global.apply.state.to.project.ms,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsDeduplicated,1754983473642000000,1754983533643000000,0
VFS.fileChildByName,1754983473642000000,1754983533643000000,66
VFS.contentStorage.recordsStoredSize,1754983473642000000,1754983533643000000,0
VFS.invertedFileNameIndex.requests,1754983473642000000,1754983533643000000,0
FileNameCache.totalMisses,1754983473642000000,1754983533643000000,0
FileNameCache.queries,1754983473642000000,1754983533643000000,0
VFS.fileByIdCache.misses,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsReadSize,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsStored,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsRead,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsStoredCompressed,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsUncompressedSize,1754983473642000000,1754983533643000000,0
VFS.fileByIdCache.hits,1754983473642000000,1754983533643000000,0
VFS.contentStorage.recordsReadDecompressed,1754983473642000000,1754983533643000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1754983473642000000,1754983533643000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1754983473642000000,1754983533643000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1754983473642000000,1754983533643000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1754983473642000000,1754983533643000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1754983473642000000,1754983533643000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1754983473642000000,1754983533643000000,0
compiler.ArtifactManagerBridge.commit.ms,1754983473642000000,1754983533643000000,0
cacheStateStorage.set.counter,1754983473642000000,1754983533643000000,0
cacheStateStorage.get.counter,1754983473642000000,1754983533643000000,0
cacheStateStorage.get.duration,1754983473642000000,1754983533643000000,0
cacheStateStorage.set.duration,1754983473642000000,1754983533643000000,0
Indexes.stubs.lookupDurationMaxMs,1754983473642000000,1754983533643000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1754983473642000000,1754983533643000000,0
Indexes.entries.lookupDuration90PMs,1754983473642000000,1754983533643000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1754983473642000000,1754983533643000000,0.0
Indexing.writesQueuedAvg,1754983473642000000,1754983533643000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1754983473642000000,1754983533643000000,0
Indexes.stubs.lookups,1754983473642000000,1754983533643000000,0
Indexing.cache.totalCacheEvicted,1754983473642000000,1754983533643000000,0
Indexing.totalTimeIndexersSleptMs,1754983473642000000,1754983533643000000,0
Indexes.allKeys.lookupDuration90PMs,1754983473642000000,1754983533643000000,0.0
Indexing.cache.totalCacheAccesses,1754983473642000000,1754983533643000000,0
Indexes.entries.lookups,1754983473642000000,1754983533643000000,0
Indexes.entries.lookupDurationMaxMs,1754983473642000000,1754983533643000000,0.0
Indexing.cache.totalCacheMisses,1754983473642000000,1754983533643000000,0
Indexing.writesQueuedMax,1754983473642000000,1754983533643000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1754983473642000000,1754983533643000000,0
Indexes.stubs.lookupDurationAvgMs,1754983473642000000,1754983533643000000,0.0
Indexes.stubs.lookupDuration90PMs,1754983473642000000,1754983533643000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1754983473642000000,1754983533643000000,0
Indexes.allKeys.lookupDurationAvgMs,1754983473642000000,1754983533643000000,0.0
Indexes.allKeys.lookups,1754983473642000000,1754983533643000000,0
Indexing.writesQueuedMin,1754983473642000000,1754983533643000000,0
Indexes.entries.lookupDurationAvgMs,1754983473642000000,1754983533643000000,0.0
JVM.totalTimeToSafepointsMs,1754983533643000000,1754983593642000000,0
JVM.usedNativeBytes,1754983533643000000,1754983593642000000,408601424
JVM.totalCpuTimeMs,1754983533643000000,1754983593642000000,3036
JVM.committedHeapBytes,1754983533643000000,1754983593642000000,534773760
JVM.threadCount,1754983533643000000,1754983593642000000,64
JVM.totalTimeAtSafepointsMs,1754983533643000000,1754983593642000000,7
JVM.totalSafepointCount,1754983533643000000,1754983593642000000,13
MEM.ramMinusFileMappingsBytes,1754983533643000000,1754983593642000000,806305792
JVM.GC.collectionTimesMs,1754983533643000000,1754983593642000000,5
JVM.newThreadsCount,1754983533643000000,1754983593642000000,11
JVM.totalBytesAllocated,1754983533643000000,1754983593642000000,135256696
MEM.fileMappingsRamBytes,1754983533643000000,1754983593642000000,483737600
JVM.maxThreadCount,1754983533643000000,1754983593642000000,132
JVM.GC.collections,1754983533643000000,1754983593642000000,3
JVM.maxHeapBytes,1754983533643000000,1754983593642000000,2147483648
MEM.ramPlusSwapMinusFileMappingsBytes,1754983533643000000,1754983593642000000,1473541760
OS.loadAverage,1754983533643000000,1754983593642000000,1.8623046875
JVM.totalDirectByteBuffersBytes,1754983533643000000,1754983593642000000,5586393
MEM.ramBytes,1754983533643000000,1754983593642000000,1292058624
JVM.usedHeapBytes,1754983533643000000,1754983593642000000,363049832
AWTEventQueue.dispatchTime90PNs,1754983533643000000,1754983593642000000,382975
AWTEventQueue.eventsDispatched,1754983533643000000,1754983593642000000,191
FlushQueue.queueSize90P,1754983533643000000,1754983593642000000,0
WriteAction.executionsCount,1754983533643000000,1754983593642000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754983533643000000,1754983593642000000,8
AWTEventQueue.dispatchTimeMaxNs,1754983533643000000,1754983593642000000,548863
FlushQueue.tasksExecuted,1754983533643000000,1754983593642000000,179
FlushQueue.executionTime90PNs,1754983533643000000,1754983593642000000,157695
NonBlockingReadAction.finalizedExecutionTimeUs,1754983533643000000,1754983593642000000,5127
FlushQueue.executionTimeAvgNs,1754983533643000000,1754983593642000000,75550.12290502794
FlushQueue.waitingTimeAvgNs,1754983533643000000,1754983593642000000,314134.16759776534
FlushQueue.waitingTimeMaxNs,1754983533643000000,1754983593642000000,569343
ReadAction.executionsCount,1754983533643000000,1754983593642000000,167075
NonBlockingReadAction.failedExecutionsCount,1754983533643000000,1754983593642000000,0
AWTEventQueue.dispatchTimeTotalNS,1754983533643000000,1754983593642000000,50913749
NonBlockingReadAction.failedExecutionTimeUs,1754983533643000000,1754983593642000000,0
FlushQueue.queueSizeMax,1754983533643000000,1754983593642000000,0
FlushQueue.queueSizeAvg,1754983533643000000,1754983593642000000,0.0
FlushQueue.executionTimeMaxNs,1754983533643000000,1754983593642000000,346111
FlushQueue.waitingTime90PNs,1754983533643000000,1754983593642000000,413695
AWTEventQueue.dispatchTimeAvgNs,1754983533643000000,1754983593642000000,266584.4607329843
workspaceModel.cachedValue.calculated.count,1754983533643000000,1754983593642000000,2
workspaceModel.pre.handlers.ms,1754983533643000000,1754983593642000000,0
workspaceModel.cachedValue.from.cache.count,1754983533643000000,1754983593642000000,29
workspaceModel.cachedValueWithParameters.total.get.count,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1754983533643000000,1754983593642000000,51
workspaceModel.collect.changes.ms,1754983533643000000,1754983593642000000,0
workspaceModel.check.recursive.update.ms,1754983533643000000,1754983593642000000,0
workspaceModel.init.bridges.ms,1754983533643000000,1754983593642000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1754983533643000000,1754983593642000000,0
workspaceModel.initializing.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1754983533643000000,1754983593642000000,0
workspaceModel.on.changed.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.instances.count,1754983533643000000,1754983593642000000,0
workspaceModel.on.before.changed.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.init.ms,1754983533643000000,1754983593642000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1754983533643000000,1754983593642000000,0
workspaceModel.full.replace.project.model.ms,1754983533643000000,1754983593642000000,0
workspaceModel.replace.project.model.ms,1754983533643000000,1754983593642000000,0
workspaceModel.to.snapshot.ms,1754983533643000000,1754983593642000000,0
workspaceModel.updates.count,1754983533643000000,1754983593642000000,0
workspaceModel.updates.ms,1754983533643000000,1754983593642000000,0
workspaceModel.updates.precise.ms,1754983533643000000,1754983593642000000,0
workspaceModel.loading.from.cache.ms,1754983533643000000,1754983593642000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1754983533643000000,1754983593642000000,0
workspaceModel.cachedValue.total.get.count,1754983533643000000,1754983593642000000,31
workspaceModel.cachedValueWithParameters.clear.count,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1754983533643000000,1754983593642000000,0
workspaceModel.loading.total.ms,1754983533643000000,1754983593642000000,0
workspaceModel.cachedValue.clear.count,1754983533643000000,1754983593642000000,0
workspaceModel.update.unloaded.entities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1754983533643000000,1754983593642000000,0
FilePageCache.totalPageLoadsUs,1754983533643000000,1754983593642000000,14521
MappedFileStorage.totalPagesMapped,1754983533643000000,1754983593642000000,16
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1754983533643000000,1754983593642000000,41959424
DirectByteBufferAllocator.hits,1754983533643000000,1754983593642000000,0
StreamlinedBlobStorage.recordsRelocated,1754983533643000000,1754983593642000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1754983533643000000,1754983593642000000,4194304
FilePageCache.maxRegisteredFiles,1754983533643000000,1754983593642000000,538
StreamlinedBlobStorage.recordsDeleted,1754983533643000000,1754983593642000000,0
FilePageCache.maxCacheSizeInBytes,1754983533643000000,1754983593642000000,240140288
FilePageCache.totalPageDisposalsUs,1754983533643000000,1754983593642000000,7
MappedFileStorage.storages,1754983533643000000,1754983593642000000,16
FilePageCache.pageLoads,1754983533643000000,1754983593642000000,4
FilePageCache.uncachedFileAccess,1754983533643000000,1754983593642000000,4
FilePageCache.pageFastCacheHits,1754983533643000000,1754983593642000000,304
FileChannelInterruptsRetryer.totalRetriedAttempts,1754983533643000000,1754983593642000000,0
DirectByteBufferAllocator.disposed,1754983533643000000,1754983593642000000,0
StorageLockContext.competingThreads.max,1754983533643000000,1754983593642000000,0
FilePageCache.pageHits,1754983533643000000,1754983593642000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1754983533643000000,1754983593642000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1754983533643000000,1754983593642000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1754983533643000000,1754983593642000000,0
MappedFileStorage.totalBytesMapped,1754983533643000000,1754983593642000000,202637312
StorageLockContext.competingThreads.avg,1754983533643000000,1754983593642000000,0.0
StorageLockContext.competingThreads.90P,1754983533643000000,1754983593642000000,0
FilePageCache.capacityInBytes,1754983533643000000,1754983593642000000,629145600
DirectByteBufferAllocator.misses,1754983533643000000,1754983593642000000,4
StreamlinedBlobStorage.recordsAllocated,1754983533643000000,1754983593642000000,0
FilePageCache.disposedBuffers,1754983533643000000,1754983593642000000,0
DirectByteBufferAllocator.reclaimed,1754983533643000000,1754983593642000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1754983533643000000,1754983593642000000,8445
writeAction.max.wait.ms,1754983533643000000,1754983593642000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1754983533643000000,1754983593642000000,0
writeAction.median.wait.ms,1754983533643000000,1754983593642000000,0
writeAction.wait.ms,1754983533643000000,1754983593642000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1754983533643000000,1754983593642000000,0
writeAction.count,1754983533643000000,1754983593642000000,0
DiskQueryRelay.tasksExecuted,1754983533643000000,1754983593642000000,0
DiskQueryRelay.tasksRequested,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1754983533643000000,1754983593642000000,0
workspaceModel.load.cache.metadata.from.file.ms,1754983533643000000,1754983593642000000,0
workspaceModel.global.updates.count,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1754983533643000000,1754983593642000000,0
jps.load.project.to.empty.storage.ms,1754983533643000000,1754983593642000000,0
jps.global.handle.before.change.events.ms,1754983533643000000,1754983593642000000,0
jps.save.global.entities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.entities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1754983533643000000,1754983593642000000,0
jps.artifact.entities.serializer.save.entities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.load.cache.from.file.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1754983533643000000,1754983593642000000,0
jps.save.changed.project.entities.ms,1754983533643000000,1754983593642000000,0
jps.global.handle.changed.events.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleBridge.before.changed.ms,1754983533643000000,1754983593642000000,0
jps.module.iml.entities.serializer.load.entities.ms,1754983533643000000,1754983593642000000,0
jps.facet.change.listener.init.bridge.ms,1754983533643000000,1754983593642000000,0
jps.artifact.entities.serializer.load.entities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.sync.entities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1754983533643000000,1754983593642000000,0
jps.project.serializers.save.ms,1754983533643000000,1754983593642000000,0
jps.library.entities.serializer.save.entities.ms,1754983533643000000,1754983593642000000,0
jps.facet.change.listener.process.change.events.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1754983533643000000,1754983593642000000,0
jps.apply.loaded.storage.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1754983533643000000,1754983593642000000,0
jps.app.storage.content.reader.load.component.ms,1754983533643000000,1754983593642000000,0
jps.global.initialize.library.bridges.ms,1754983533643000000,1754983593642000000,0
jps.storage.jps.conf.reader.load.component.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1754983533643000000,1754983593642000000,0
workspaceModel.global.updates.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1754983533643000000,1754983593642000000,0
jps.facet.change.listener.before.change.events.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1754983533643000000,1754983593642000000,0
jps.global.get.library.by.name.ms,1754983533643000000,1754983593642000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1754983533643000000,1754983593642000000,0
jps.global.get.libraries.ms,1754983533643000000,1754983593642000000,0
jps.reload.project.entities.ms,1754983533643000000,1754983593642000000,0
jps.global.get.library.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1754983533643000000,1754983593642000000,0
jps.module.iml.entities.serializer.save.entities.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1754983533643000000,1754983593642000000,0
jps.app.storage.content.writer.save.component.ms,1754983533643000000,1754983593642000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1754983533643000000,1754983593642000000,0
workspaceModel.do.save.caches.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleBridge.update.option.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.instances.count,1754983533643000000,1754983593642000000,0
jps.load.initial.state.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1754983533643000000,1754983593642000000,0
workspaceModel.orphan.listener.update.ms,1754983533643000000,1754983593642000000,0
jps.project.serializers.load.ms,1754983533643000000,1754983593642000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1754983533643000000,1754983593642000000,0
jps.library.entities.serializer.load.entities.ms,1754983533643000000,1754983593642000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1754983533643000000,1754983593642000000,0
jps.global.initialize.library.bridges.after.loading.ms,1754983533643000000,1754983593642000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1754983533643000000,1754983593642000000,0
workspaceModel.save.cache.to.file.ms,1754983533643000000,1754983593642000000,0
workspaceModel.global.apply.state.to.project.ms,1754983533643000000,1754983593642000000,0
VFS.contentStorage.recordsDeduplicated,1754983533643000000,1754983593642000000,0
VFS.fileChildByName,1754983533643000000,1754983593642000000,94
VFS.contentStorage.recordsStoredSize,1754983533643000000,1754983593642000000,0
VFS.invertedFileNameIndex.requests,1754983533643000000,1754983593642000000,0
FileNameCache.totalMisses,1754983533643000000,1754983593642000000,50752
FileNameCache.queries,1754983533643000000,1754983593642000000,632512
VFS.fileByIdCache.misses,1754983533643000000,1754983593642000000,3
VFS.contentStorage.recordsDecompressionTimeUs,1754983533643000000,1754983593642000000,0
VFS.contentStorage.recordsReadSize,1754983533643000000,1754983593642000000,0
VFS.contentStorage.recordsStored,1754983533643000000,1754983593642000000,0
VFS.contentStorage.recordsRead,1754983533643000000,1754983593642000000,0
VFS.contentStorage.recordsStoredCompressed,1754983533643000000,1754983593642000000,0
VFS.contentStorage.recordsUncompressedSize,1754983533643000000,1754983593642000000,0
VFS.fileByIdCache.hits,1754983533643000000,1754983593642000000,0
VFS.contentStorage.recordsReadDecompressed,1754983533643000000,1754983593642000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1754983533643000000,1754983593642000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1754983533643000000,1754983593642000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1754983533643000000,1754983593642000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1754983533643000000,1754983593642000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1754983533643000000,1754983593642000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1754983533643000000,1754983593642000000,0
compiler.ArtifactManagerBridge.commit.ms,1754983533643000000,1754983593642000000,0
cacheStateStorage.set.counter,1754983533643000000,1754983593642000000,0
cacheStateStorage.get.counter,1754983533643000000,1754983593642000000,0
cacheStateStorage.get.duration,1754983533643000000,1754983593642000000,0
cacheStateStorage.set.duration,1754983533643000000,1754983593642000000,0
Indexes.stubs.lookupDurationMaxMs,1754983533643000000,1754983593642000000,12.0
Indexing.writer_0.totalTimeSpentWritingMs,1754983533643000000,1754983593642000000,0
Indexes.entries.lookupDuration90PMs,1754983533643000000,1754983593642000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1754983533643000000,1754983593642000000,0.0
Indexing.writesQueuedAvg,1754983533643000000,1754983593642000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1754983533643000000,1754983593642000000,0
Indexes.stubs.lookups,1754983533643000000,1754983593642000000,2207
Indexing.cache.totalCacheEvicted,1754983533643000000,1754983593642000000,1214
Indexing.totalTimeIndexersSleptMs,1754983533643000000,1754983593642000000,0
Indexes.allKeys.lookupDuration90PMs,1754983533643000000,1754983593642000000,0.0
Indexing.cache.totalCacheAccesses,1754983533643000000,1754983593642000000,2207
Indexes.entries.lookups,1754983533643000000,1754983593642000000,1
Indexes.entries.lookupDurationMaxMs,1754983533643000000,1754983593642000000,0.0
Indexing.cache.totalCacheMisses,1754983533643000000,1754983593642000000,1214
Indexing.writesQueuedMax,1754983533643000000,1754983593642000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1754983533643000000,1754983593642000000,0
Indexes.stubs.lookupDurationAvgMs,1754983533643000000,1754983593642000000,0.023561395559583146
Indexes.stubs.lookupDuration90PMs,1754983533643000000,1754983593642000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1754983533643000000,1754983593642000000,0
Indexes.allKeys.lookupDurationAvgMs,1754983533643000000,1754983593642000000,0.0
Indexes.allKeys.lookups,1754983533643000000,1754983593642000000,0
Indexing.writesQueuedMin,1754983533643000000,1754983593642000000,0
Indexes.entries.lookupDurationAvgMs,1754983533643000000,1754983593642000000,0.0
JVM.totalTimeToSafepointsMs,1754983593642000000,1754983594156000000,0
JVM.usedNativeBytes,1754983593642000000,1754983594156000000,410850000
JVM.totalCpuTimeMs,1754983593642000000,1754983594156000000,421
JVM.committedHeapBytes,1754983593642000000,1754983594156000000,534773760
JVM.threadCount,1754983593642000000,1754983594156000000,75
JVM.totalTimeAtSafepointsMs,1754983593642000000,1754983594156000000,0
JVM.totalSafepointCount,1754983593642000000,1754983594156000000,1
MEM.ramMinusFileMappingsBytes,1754983593642000000,1754983594156000000,830029824
JVM.GC.collectionTimesMs,1754983593642000000,1754983594156000000,0
JVM.newThreadsCount,1754983593642000000,1754983594156000000,13
JVM.totalBytesAllocated,1754983593642000000,1754983594156000000,35754400
MEM.fileMappingsRamBytes,1754983593642000000,1754983594156000000,483950592
JVM.maxThreadCount,1754983593642000000,1754983594156000000,132
JVM.GC.collections,1754983593642000000,1754983594156000000,0
JVM.maxHeapBytes,1754983593642000000,1754983594156000000,2147483648
MEM.ramPlusSwapMinusFileMappingsBytes,1754983593642000000,1754983594156000000,1471411904
OS.loadAverage,1754983593642000000,1754983594156000000,1.8623046875
JVM.totalDirectByteBuffersBytes,1754983593642000000,1754983594156000000,5645160
MEM.ramBytes,1754983593642000000,1754983594156000000,1320173568
JVM.usedHeapBytes,1754983593642000000,1754983594156000000,401847144
AWTEventQueue.dispatchTime90PNs,1754983593642000000,1754983594156000000,236543
AWTEventQueue.eventsDispatched,1754983593642000000,1754983594156000000,2
FlushQueue.queueSize90P,1754983593642000000,1754983594156000000,0
WriteAction.executionsCount,1754983593642000000,1754983594156000000,0
NonBlockingReadAction.finalizedExecutionsCount,1754983593642000000,1754983594156000000,0
AWTEventQueue.dispatchTimeMaxNs,1754983593642000000,1754983594156000000,236543
